entry_date,entry_time,exit_date,exit_time,entry_price,exit_price,pnl,pnl%,pnl%_adj,side,status,original_status
2022-05-12,10:37:00,2022-05-12,10:38:00,3890.25,3885.25,-5.0,-0.0012852644431591287,-0.0012852644431591287,long,lose,lose
2022-05-12,10:44:00,2022-05-12,10:45:00,3886.0,3881.0,-5.0,-0.001286670097786935,-0.001286670097786935,long,lose,lose
2022-05-12,10:46:00,2022-05-12,10:47:00,3884.75,3879.75,-5.0,-0.0012870841109466902,-0.0012870841109466902,long,lose,lose
2022-05-12,10:57:00,2022-05-12,10:58:00,3878.25,3876.25,-2.0,-0.0005156965126023039,0.0005156965126023039,short,win,win
2022-05-12,11:32:00,2022-05-12,11:33:00,3871.5,3866.5,-5.0,-0.0012914890869172302,-0.0012914890869172302,long,lose,lose
2022-05-12,12:00:00,2022-05-12,12:01:00,3861.5,3859.5,-2.0,-0.0005179334455522877,0.0005179334455522877,short,win,win
2022-05-12,13:03:00,2022-05-12,13:04:00,3928.25,3926.25,-2.0,-0.0005091325653917567,0.0005091325653917567,short,win,win
2022-05-12,13:35:00,2022-05-12,13:36:00,3922.75,3920.75,-2.0,-0.0005098464087693877,0.0005098464087693877,short,win,win
2022-05-12,13:41:00,2022-05-12,13:42:00,3921.5,3919.5,-2.0,-0.0005100089251561801,0.0005100089251561801,short,win,win
2022-05-13,06:30:00,2022-05-13,06:31:00,3918.0,3923.0,5.0,0.001276161306789092,-0.001276161306789092,short,lose,lose
2022-05-13,07:05:00,2022-05-13,07:06:00,4002.75,4000.75,-2.0,-0.0004996564861657893,0.0004996564861657893,short,win,win
2022-05-13,07:08:00,2022-05-13,07:09:00,4005.75,4000.75,-5.0,-0.001248205704300065,-0.001248205704300065,long,lose,lose
2022-05-13,07:27:00,2022-05-13,07:28:00,4024.5,4019.5,-5.0,-0.0012423903590508267,-0.0012423903590508267,long,lose,lose
2022-05-13,07:36:00,2022-05-13,07:37:00,4022.75,4017.75,-5.0,-0.0012429308308992137,-0.0012429308308992137,long,lose,lose
2022-05-13,08:06:00,2022-05-13,08:08:00,4014.5,4012.5,-2.0,-0.0004981940465811352,0.0004981940465811352,short,win,win
2022-05-13,08:20:00,2022-05-13,08:22:00,4014.0,4012.0,-2.0,-0.0004982561036372957,0.0004982561036372957,short,win,win
2022-05-13,08:37:00,2022-05-13,08:38:00,4020.5,4018.5,-2.0,-0.0004974505658500439,0.0004974505658500439,short,win,win
2022-05-13,08:40:00,2022-05-13,08:41:00,4021.0,4016.0,-5.0,-0.0012434717731907297,-0.0012434717731907297,long,lose,lose
2022-05-13,09:06:00,2022-05-13,09:07:00,4027.25,4025.25,-2.0,-0.0004966167980632319,0.0004966167980632319,short,win,win
2022-05-13,09:23:00,2022-05-13,09:25:00,4029.0,4024.0,-5.0,-0.0012410027302059978,-0.0012410027302059978,long,lose,lose
2022-05-13,09:34:00,2022-05-13,09:45:00,4032.25,4027.25,-5.0,-0.001240002480004998,-0.001240002480004998,long,lose,lose
2022-05-13,09:47:00,2022-05-13,09:49:00,4027.75,4022.75,-5.0,-0.0012413878716405202,-0.0012413878716405202,long,lose,lose
2022-05-13,10:03:00,2022-05-13,10:05:00,4025.5,4020.5,-5.0,-0.001242081728977773,-0.001242081728977773,long,lose,lose
2022-05-13,10:11:00,2022-05-13,10:12:00,4019.25,4017.25,-2.0,-0.0004976052746159532,0.0004976052746159532,short,win,win
2022-05-13,10:20:00,2022-05-13,10:21:00,4016.0,4011.0,-5.0,-0.0012450199203187795,-0.0012450199203187795,long,lose,lose
2022-05-13,10:23:00,2022-05-13,10:28:00,4015.0,4013.0,-2.0,-0.0004981320049812776,0.0004981320049812776,short,win,win
2022-05-13,11:50:00,2022-05-13,11:52:00,3995.5,4000.5,5.0,0.0012514078338130563,-0.0012514078338130563,short,lose,lose
2022-05-13,12:20:00,2022-05-13,12:21:00,4030.5,4025.5,-5.0,-0.0012405408758218162,-0.0012405408758218162,long,lose,lose
2022-05-13,12:48:00,2022-05-13,12:49:00,4017.75,4012.75,-5.0,-0.0012444776305146066,-0.0012444776305146066,long,lose,lose
2022-05-13,12:50:00,2022-05-13,12:51:00,4017.25,4015.25,-2.0,-0.0004978530088991517,0.0004978530088991517,short,win,win
2022-05-13,12:54:00,2022-05-13,12:55:00,4016.25,4014.25,-2.0,-0.0004979769685652391,0.0004979769685652391,short,win,win
2022-05-13,12:57:00,2022-05-13,13:04:00,4015.25,4013.25,-2.0,-0.0004981009899757138,0.0004981009899757138,short,win,win
2022-05-13,13:10:00,2022-05-13,13:19:00,4012.0,4017.0,5.0,0.0012462612163508524,-0.0012462612163508524,short,lose,lose
2022-05-16,06:56:00,2022-05-16,06:57:00,3999.0,3994.0,-5.0,-0.0012503125781445634,-0.0012503125781445634,long,lose,lose
2022-05-16,07:05:00,2022-05-16,07:06:00,3994.0,3992.0,-2.0,-0.0005007511266900133,0.0005007511266900133,short,win,win
2022-05-16,07:20:00,2022-05-16,07:21:00,4013.75,4011.75,-2.0,-0.0004982871379632936,0.0004982871379632936,short,win,win
2022-05-16,07:26:00,2022-05-16,07:27:00,4018.5,4013.5,-5.0,-0.0012442453651859697,-0.0012442453651859697,long,lose,lose
2022-05-16,07:29:00,2022-05-16,07:30:00,4021.0,4019.0,-2.0,-0.0004973887092762919,0.0004973887092762919,short,win,win
2022-05-16,07:31:00,2022-05-16,07:32:00,4022.75,4017.75,-5.0,-0.0012429308308992137,-0.0012429308308992137,long,lose,lose
2022-05-16,08:09:00,2022-05-16,08:13:00,3993.5,3991.5,-2.0,-0.0005008138224614767,0.0005008138224614767,short,win,win
2022-05-16,08:20:00,2022-05-16,08:21:00,3996.25,3991.25,-5.0,-0.0012511729746637057,-0.0012511729746637057,long,lose,lose
2022-05-16,08:22:00,2022-05-16,08:23:00,3996.5,3994.5,-2.0,-0.0005004378831477974,0.0005004378831477974,short,win,win
2022-05-16,08:25:00,2022-05-16,08:27:00,3997.0,3992.0,-5.0,-0.0012509382036527406,-0.0012509382036527406,long,lose,lose
2022-05-16,08:32:00,2022-05-16,08:33:00,3997.75,3992.75,-5.0,-0.001250703520730423,-0.001250703520730423,long,lose,lose
2022-05-16,08:34:00,2022-05-16,08:35:00,3998.0,3996.0,-2.0,-0.0005002501250624958,0.0005002501250624958,short,win,win
2022-05-16,08:38:00,2022-05-16,08:41:00,3998.75,3996.75,-2.0,-0.0005001562988433683,0.0005001562988433683,short,win,win
2022-05-16,08:43:00,2022-05-16,08:44:00,3999.25,4004.25,5.0,0.0012502344189535552,-0.0012502344189535552,short,lose,lose
2022-05-16,09:06:00,2022-05-16,09:07:00,4018.75,4013.75,-5.0,-0.0012441679626750135,-0.0012441679626750135,long,lose,lose
2022-05-16,09:24:00,2022-05-16,09:25:00,4009.75,4004.75,-5.0,-0.001246960533699104,-0.001246960533699104,long,lose,lose
2022-05-16,09:27:00,2022-05-16,09:28:00,4008.5,4006.5,-2.0,-0.0004989397530248407,0.0004989397530248407,short,win,win
2022-05-16,09:46:00,2022-05-16,09:48:00,4001.5,4006.5,5.0,0.0012495314257152668,-0.0012495314257152668,short,lose,lose
2022-05-16,09:53:00,2022-05-16,09:54:00,4004.5,3999.5,-5.0,-0.0012485953302534547,-0.0012485953302534547,long,lose,lose
2022-05-16,09:58:00,2022-05-16,09:59:00,4003.75,4001.75,-2.0,-0.000499531689041488,0.000499531689041488,short,win,win
2022-05-16,10:00:00,2022-05-16,10:01:00,4003.5,3998.5,-5.0,-0.0012489072061945272,-0.0012489072061945272,long,lose,lose
2022-05-16,10:02:00,2022-05-16,10:07:00,4003.0,4008.0,5.0,0.0012490632025980997,-0.0012490632025980997,short,lose,lose
2022-05-16,10:24:00,2022-05-16,10:25:00,4021.25,4019.25,-2.0,-0.0004973577867578571,0.0004973577867578571,short,win,win
2022-05-16,10:26:00,2022-05-16,10:30:00,4022.5,4027.5,5.0,0.0012430080795524656,-0.0012430080795524656,short,lose,lose
2022-05-16,10:41:00,2022-05-16,10:42:00,4031.75,4029.75,-2.0,-0.0004960625038754607,0.0004960625038754607,short,win,win
2022-05-16,11:05:00,2022-05-16,11:11:00,4028.75,4026.75,-2.0,-0.0004964318957493274,0.0004964318957493274,short,win,win
2022-05-16,11:16:00,2022-05-16,11:17:00,4029.25,4027.25,-2.0,-0.0004963702922380353,0.0004963702922380353,short,win,win
2022-05-16,11:22:00,2022-05-16,11:26:00,4029.25,4034.25,5.0,0.0012409257305949772,-0.0012409257305949772,short,lose,lose
2022-05-16,11:44:00,2022-05-16,11:45:00,4038.5,4033.5,-5.0,-0.0012380834468243007,-0.0012380834468243007,long,lose,lose
2022-05-16,12:10:00,2022-05-16,12:11:00,4030.75,4025.75,-5.0,-0.0012404639335111822,-0.0012404639335111822,long,lose,lose
2022-05-16,12:59:00,2022-05-16,13:01:00,4004.0,4002.0,-2.0,-0.0004995004995005381,0.0004995004995005381,short,win,win
2022-05-16,13:30:00,2022-05-16,14:00:00,4001.0,3997.75,-3.25,-0.000812296925768563,0.000812296925768563,short,win,END local
2022-05-17,06:30:00,2022-05-17,06:31:00,4000.25,4005.25,5.0,0.0012499218798824874,-0.0012499218798824874,short,lose,lose
2022-05-17,08:43:00,2022-05-17,08:44:00,4062.75,4057.75,-5.0,-0.0012306934957848625,-0.0012306934957848625,long,lose,lose
2022-05-17,09:05:00,2022-05-17,09:06:00,4058.0,4053.0,-5.0,-0.0012321340561852745,-0.0012321340561852745,long,lose,lose
2022-05-17,09:15:00,2022-05-17,09:26:00,4056.75,4061.75,5.0,0.0012325137117150664,-0.0012325137117150664,short,lose,lose
2022-05-17,09:36:00,2022-05-17,09:37:00,4067.0,4065.0,-2.0,-0.0004917629702483328,0.0004917629702483328,short,win,win
2022-05-17,09:39:00,2022-05-17,09:46:00,4068.25,4070.25,2.0,0.0004916118724267449,0.0004916118724267449,long,win,win
2022-05-17,09:48:00,2022-05-17,09:51:00,4072.0,4067.0,-5.0,-0.0012278978388997608,-0.0012278978388997608,long,lose,lose
2022-05-17,10:39:00,2022-05-17,10:40:00,4073.25,4071.25,-2.0,-0.0004910084085190114,0.0004910084085190114,short,win,win
2022-05-17,10:42:00,2022-05-17,10:45:00,4073.25,4068.25,-5.0,-0.0012275210212975285,-0.0012275210212975285,long,lose,lose
2022-05-17,10:55:00,2022-05-17,10:59:00,4073.25,4068.25,-5.0,-0.0012275210212975285,-0.0012275210212975285,long,lose,lose
2022-05-17,11:08:00,2022-05-17,11:10:00,4073.25,4071.25,-2.0,-0.0004910084085190114,0.0004910084085190114,short,win,win
2022-05-17,11:11:00,2022-05-17,11:12:00,4067.75,4062.75,-5.0,-0.0012291807510294017,-0.0012291807510294017,long,lose,lose
2022-05-17,12:44:00,2022-05-17,12:45:00,4085.0,4080.0,-5.0,-0.001223990208078285,-0.001223990208078285,long,lose,lose
2022-05-17,12:59:00,2022-05-17,13:00:00,4085.0,4083.0,-2.0,-0.0004895960832312918,0.0004895960832312918,short,win,win
2022-05-17,13:06:00,2022-05-17,13:16:00,4085.25,4090.25,5.0,0.0012239153050608298,-0.0012239153050608298,short,lose,lose
2022-05-17,13:17:00,2022-05-17,13:27:00,4091.0,4089.0,-2.0,-0.000488878024932804,0.000488878024932804,short,win,win
2022-05-18,06:30:00,2022-05-18,06:31:00,4091.5,4086.5,-5.0,-0.0012220457045093447,-0.0012220457045093447,long,lose,lose
2022-05-18,07:29:00,2022-05-18,07:30:00,4012.5,4007.5,-5.0,-0.0012461059190030932,-0.0012461059190030932,long,lose,lose
2022-05-18,07:41:00,2022-05-18,07:42:00,4008.75,4006.75,-2.0,-0.0004989086373557994,0.0004989086373557994,short,win,win
2022-05-18,08:41:00,2022-05-18,08:42:00,3979.0,3984.0,5.0,0.0012565971349585148,-0.0012565971349585148,short,lose,lose
2022-05-18,08:53:00,2022-05-18,08:54:00,3981.0,3976.0,-5.0,-0.0012559658377292449,-0.0012559658377292449,long,lose,lose
2022-05-18,09:23:00,2022-05-18,09:24:00,3962.5,3957.5,-5.0,-0.0012618296529968154,-0.0012618296529968154,long,lose,lose
2022-05-18,09:28:00,2022-05-18,09:30:00,3960.5,3958.5,-2.0,-0.000504986744097935,0.000504986744097935,short,win,win
2022-05-18,10:03:00,2022-05-18,10:05:00,3968.5,3963.5,-5.0,-0.0012599218848431404,-0.0012599218848431404,long,lose,lose
2022-05-18,10:21:00,2022-05-18,10:24:00,3948.0,3946.0,-2.0,-0.0005065856129685686,0.0005065856129685686,short,win,win
2022-05-18,10:59:00,2022-05-18,11:00:00,3937.0,3932.0,-5.0,-0.0012700025400050885,-0.0012700025400050885,long,lose,lose
2022-05-18,11:01:00,2022-05-18,11:02:00,3936.25,3934.25,-2.0,-0.0005080978088282118,0.0005080978088282118,short,win,win
2022-05-18,11:03:00,2022-05-18,11:07:00,3935.25,3930.25,-5.0,-0.0012705673083031055,-0.0012705673083031055,long,lose,lose
2022-05-18,11:08:00,2022-05-18,11:12:00,3933.25,3931.25,-2.0,-0.0005084853492658414,0.0005084853492658414,short,win,win
2022-05-18,11:24:00,2022-05-18,11:25:00,3936.75,3938.75,2.0,0.0005080332761795425,0.0005080332761795425,long,win,win
2022-05-18,11:31:00,2022-05-18,11:32:00,3937.75,3932.75,-5.0,-0.001269760650117413,-0.001269760650117413,long,lose,lose
2022-05-18,12:00:00,2022-05-18,12:07:00,3922.0,3927.0,5.0,0.0012748597654257399,-0.0012748597654257399,short,lose,lose
2022-05-18,12:37:00,2022-05-18,12:38:00,3920.5,3925.5,5.0,0.0012753475322024865,-0.0012753475322024865,short,lose,lose
2022-05-18,12:43:00,2022-05-18,12:46:00,3919.5,3914.5,-5.0,-0.0012756729174639991,-0.0012756729174639991,long,lose,lose
2022-05-18,12:50:00,2022-05-18,12:51:00,3918.5,3916.5,-2.0,-0.0005103993875207324,0.0005103993875207324,short,win,win
2022-05-18,12:55:00,2022-05-18,12:56:00,3918.0,3916.0,-2.0,-0.0005104645227156368,0.0005104645227156368,short,win,win
2022-05-18,12:58:00,2022-05-18,12:59:00,3921.5,3919.5,-2.0,-0.0005100089251561801,0.0005100089251561801,short,win,win
2022-05-18,13:01:00,2022-05-18,13:02:00,3921.75,3916.75,-5.0,-0.0012749410339771838,-0.0012749410339771838,long,lose,lose
2022-05-19,06:30:00,2022-05-19,06:31:00,3916.5,3911.5,-5.0,-0.0012766500702157124,-0.0012766500702157124,long,lose,lose
2022-05-19,06:37:00,2022-05-19,06:38:00,3918.25,3916.25,-2.0,-0.0005104319530402357,0.0005104319530402357,short,win,win
2022-05-19,08:06:00,2022-05-19,08:07:00,3891.5,3886.5,-5.0,-0.0012848515996402021,-0.0012848515996402021,long,lose,lose
2022-05-19,08:08:00,2022-05-19,08:09:00,3891.0,3889.0,-2.0,-0.0005140066820868983,0.0005140066820868983,short,win,win
2022-05-19,09:33:00,2022-05-19,09:34:00,3919.0,3914.0,-5.0,-0.001275835672365444,-0.001275835672365444,long,lose,lose
2022-05-19,10:10:00,2022-05-19,10:11:00,3895.75,3890.75,-5.0,-0.0012834499133671518,-0.0012834499133671518,long,lose,lose
2022-05-19,10:13:00,2022-05-19,10:14:00,3894.5,3889.5,-5.0,-0.0012838618564642301,-0.0012838618564642301,long,lose,lose
2022-05-19,10:18:00,2022-05-19,10:19:00,3892.75,3897.75,5.0,0.0012844390212574108,-0.0012844390212574108,short,lose,lose
2022-05-19,10:35:00,2022-05-19,10:37:00,3905.0,3900.0,-5.0,-0.001280409731113985,-0.001280409731113985,long,lose,lose
2022-05-19,10:39:00,2022-05-19,10:40:00,3906.0,3904.0,-2.0,-0.0005120327700972593,0.0005120327700972593,short,win,win
2022-05-19,10:41:00,2022-05-19,10:42:00,3906.5,3901.5,-5.0,-0.0012799180852425263,-0.0012799180852425263,long,lose,lose
2022-05-19,10:44:00,2022-05-19,10:45:00,3907.25,3905.25,-2.0,-0.0005118689615458694,0.0005118689615458694,short,win,win
2022-05-19,10:47:00,2022-05-19,10:48:00,3908.0,3903.0,-5.0,-0.0012794268167860556,-0.0012794268167860556,long,lose,lose
2022-05-19,10:55:00,2022-05-19,10:56:00,3909.75,3914.75,5.0,0.0012788541466846048,-0.0012788541466846048,short,lose,lose
2022-05-19,11:41:00,2022-05-19,11:42:00,3914.0,3909.0,-5.0,-0.0012774655084312192,-0.0012774655084312192,long,lose,lose
2022-05-19,11:44:00,2022-05-19,11:45:00,3914.0,3919.0,5.0,0.0012774655084313302,-0.0012774655084313302,short,lose,lose
2022-05-19,12:08:00,2022-05-19,12:09:00,3944.0,3939.0,-5.0,-0.0012677484787018134,-0.0012677484787018134,long,lose,lose
2022-05-19,13:44:00,2022-05-19,14:00:00,3897.75,3898.25,0.5,0.00012827913539870117,-0.00012827913539870117,short,lose,END local
2022-05-20,07:20:00,2022-05-20,07:21:00,3913.75,3908.75,-5.0,-0.0012775471095496371,-0.0012775471095496371,long,lose,lose
2022-05-20,07:27:00,2022-05-20,07:28:00,3908.75,3913.75,5.0,0.0012791813239527716,-0.0012791813239527716,short,lose,lose
2022-05-20,07:47:00,2022-05-20,07:48:00,3909.0,3904.0,-5.0,-0.0012790995139422279,-0.0012790995139422279,long,lose,lose
2022-05-20,08:14:00,2022-05-20,08:15:00,3868.5,3866.5,-2.0,-0.0005169962517771465,0.0005169962517771465,short,win,win
2022-05-20,08:52:00,2022-05-20,08:53:00,3874.25,3872.25,-2.0,-0.000516228947538222,0.000516228947538222,short,win,win
2022-05-20,09:49:00,2022-05-20,09:53:00,3832.25,3830.25,-2.0,-0.0005218866201317507,0.0005218866201317507,short,win,win
2022-05-20,10:21:00,2022-05-20,10:23:00,3818.75,3813.75,-5.0,-0.001309328968903456,-0.001309328968903456,long,lose,lose
2022-05-20,10:26:00,2022-05-20,10:27:00,3816.0,3811.0,-5.0,-0.0013102725366875845,-0.0013102725366875845,long,lose,lose
2022-05-20,10:30:00,2022-05-20,10:31:00,3813.75,3818.75,5.0,0.0013110455588332126,-0.0013110455588332126,short,lose,lose
2022-05-20,10:57:00,2022-05-20,10:58:00,3847.5,3842.5,-5.0,-0.001299545159194282,-0.001299545159194282,long,lose,lose
2022-05-20,11:20:00,2022-05-20,11:21:00,3827.5,3822.5,-5.0,-0.0013063357282822041,-0.0013063357282822041,long,lose,lose
2022-05-20,11:24:00,2022-05-20,11:25:00,3825.75,3823.75,-2.0,-0.0005227733124224532,0.0005227733124224532,short,win,win
2022-05-20,11:27:00,2022-05-20,11:28:00,3824.5,3822.5,-2.0,-0.0005229441757091946,0.0005229441757091946,short,win,win
2022-05-20,11:33:00,2022-05-20,11:35:00,3821.75,3823.75,2.0,0.0005233204683718906,0.0005233204683718906,long,win,win
2022-05-20,12:03:00,2022-05-20,12:04:00,3838.25,3833.25,-5.0,-0.00130267700123754,-0.00130267700123754,long,lose,lose
2022-05-23,06:30:00,2022-05-23,06:31:00,3905.25,3910.25,5.0,0.0012803277639075183,-0.0012803277639075183,short,lose,lose
2022-05-23,07:27:00,2022-05-23,07:28:00,3933.5,3928.5,-5.0,-0.0012711325791280315,-0.0012711325791280315,long,lose,lose
2022-05-23,07:29:00,2022-05-23,07:30:00,3934.25,3939.25,5.0,0.001270890258626256,-0.001270890258626256,short,lose,lose
2022-05-23,07:52:00,2022-05-23,07:53:00,3942.25,3937.25,-5.0,-0.0012683112435791788,-0.0012683112435791788,long,lose,lose
2022-05-23,08:01:00,2022-05-23,08:02:00,3946.75,3944.75,-2.0,-0.000506746056882279,0.000506746056882279,short,win,win
2022-05-23,08:34:00,2022-05-23,08:35:00,3971.25,3969.25,-2.0,-0.0005036197670758025,0.0005036197670758025,short,win,win
2022-05-23,09:00:00,2022-05-23,09:03:00,3972.0,3974.0,2.0,0.000503524672708977,0.000503524672708977,long,win,win
2022-05-23,09:20:00,2022-05-23,09:25:00,3973.25,3971.25,-2.0,-0.0005033662618763035,0.0005033662618763035,short,win,win
2022-05-23,09:29:00,2022-05-23,09:30:00,3973.75,3968.75,-5.0,-0.0012582573136206143,-0.0012582573136206143,long,lose,lose
2022-05-23,10:06:00,2022-05-23,10:07:00,3959.0,3957.0,-2.0,-0.0005051780752715063,0.0005051780752715063,short,win,win
2022-05-23,10:09:00,2022-05-23,10:11:00,3958.0,3956.0,-2.0,-0.000505305709954551,0.000505305709954551,short,win,win
2022-05-23,10:16:00,2022-05-23,10:17:00,3955.5,3950.5,-5.0,-0.0012640626975097824,-0.0012640626975097824,long,lose,lose
2022-05-23,10:25:00,2022-05-23,10:31:00,3952.5,3950.5,-2.0,-0.0005060088551549491,0.0005060088551549491,short,win,win
2022-05-23,11:10:00,2022-05-23,11:11:00,3974.25,3972.25,-2.0,-0.0005032396049569066,0.0005032396049569066,short,win,win
2022-05-23,11:12:00,2022-05-23,11:13:00,3975.0,3970.0,-5.0,-0.0012578616352201255,-0.0012578616352201255,long,lose,lose
2022-05-23,11:43:00,2022-05-23,11:48:00,3976.75,3974.75,-2.0,-0.0005029232413402696,0.0005029232413402696,short,win,win
2022-05-23,12:12:00,2022-05-23,12:13:00,3967.5,3962.5,-5.0,-0.001260239445494693,-0.001260239445494693,long,lose,lose
2022-05-23,12:22:00,2022-05-23,12:23:00,3965.0,3960.0,-5.0,-0.0012610340479193294,-0.0012610340479193294,long,lose,lose
2022-05-23,12:26:00,2022-05-23,12:28:00,3964.0,3966.0,2.0,0.0005045408678103769,0.0005045408678103769,long,win,win
2022-05-23,12:39:00,2022-05-23,12:40:00,3965.0,3960.0,-5.0,-0.0012610340479193294,-0.0012610340479193294,long,lose,lose
2022-05-23,12:43:00,2022-05-23,12:44:00,3964.25,3959.25,-5.0,-0.001261272624077714,-0.001261272624077714,long,lose,lose
2022-05-23,12:51:00,2022-05-23,12:54:00,3963.0,3961.0,-2.0,-0.0005046681806711861,0.0005046681806711861,short,win,win
2022-05-23,13:07:00,2022-05-23,13:08:00,3975.75,3980.75,5.0,0.0012576243476074556,-0.0012576243476074556,short,lose,lose
